ID,Knum,CSPLIT_REC,TSD_NUM,INVOICE,LocCode,SystemDate,ApplicationDate,EventType,BGN01,SF_TRANS,STAT_FLAG,EXT,MSG1,MSG2,MSG3,MSG4,MSG5,MSG6,MSG7,MSG8,MSG9,MSG10,REQUESTED_DAYS,OFOUR_FROM,OFOUR_TO,CONFIRM_NUM,TIMEZONE,EMP_CODE,EMP_LNAME,EMP_FNAME,FIELD_CHANGED,REZ_NUM,csplitid
1821620945,037-SAMPLE0023,0,0,,5011,20251219142308,20251219152308.0,3,RATE,TRANS_REDACTED,A,InsCall,Edi-NAME_REDACTED,,,,EDICAR_TRANS v1.0.0.2,NAME_REDACTED,,,,NAME_REDACTED : 7 Day(s) @ $45.00 Class: Best time to reach customer: Immediate,7,,,,1,EMP_0005,EMP,EMP,,,42834831
1821052160,000-SAMPLE0413,0,0,,45,20251216131906,20251216141906.0,1,229,,,,NAME_REDACTED-NAME_REDACTED NAME_REDACTED,Called UpdateCustomer from NAME_REDACTED,,,HERTZ.EXE v25.01.00,,,,,Successfully updated customer NAME_REDACTED(NAME_REDACTED: 268258545) to NAME_REDACTED.,0,,,,1,EMP_0536,,,,,0
1819026817,000-SAMPLE0349,0,0,,12,20251202171837,202512021718.0,4,42,,,,Loc-NAME_REDACTED,NAME_REDACTED : NAME_REDACTED,RENTER`S HOME,ID_REDACTED,RCU.EXE v25.01.00,,,,,ob,0,,,,0,EMP_0555,,,,037-SAMPLE0403,0
1818309994,037-SAMPLE0148,0,0,,2608,20251126115636,20251126135636.0,0,25,,,,Rez-Add/NAME_REDACTED Shop,Add/NAME_REDACTED Shop,,,HERTZ.EXE v25.01.00,,,,,NAME_REDACTED: NAME_REDACTED NAME_REDACTED COLLISION,0,,,,2,EMP_0202,,,,,0
1817012949,000-SAMPLE0270,0,0,,6099,20251117154037,20251117164037.0,1,254,TRANS_REDACTED,2,,RA-eSignerPrint Interface,NAME_REDACTED Accepted by CSR,,,HERTZ.EXE v25.01.00,,,,,,0,,,,1,EMP_0523,,,,037-SAMPLE0261,42741635
1822466616,000-SAMPLE0446,0,0,,,20251229095908,20251229095908.0,1,132,,,,NAME_REDACTED-NAME_REDACTED,,,,EDITREQUEST.EXE,,,,,"FinalDate changed from:  to 01/06/2026 23:59,",0,,,,0,EMP_0047,,,,,42844858
1818095596,N10000493,0,0,,,20251125095404,20251125095404.0,1,132,,,,NAME_REDACTED-NAME_REDACTED,NAME_REDACTED Progress,,,EDITREQUEST.EXE,,,,,"NoteSend changed from:  to  Please advise on extension to cover the holiday weekend or final date. Thank you.,",0,,,,0,EMP_0025,,,,,42759391
1817033757,000-SAMPLE0273,0,0,,801,20251117165138,20251117145138.0,1,151,,,,NAME_REDACTED-NAME_REDACTED,NAME_REDACTED Made,,,HERTZ.EXE v25.01.00,,,,,"NAME_REDACTED: Q4
NAME_REDACTED: Q4
NAME_REDACTED: A",0,,,,-2,EMP_0353,,,,,0
1820934689,000-SAMPLE0312,0,0,,,20251216013143,20251216013143.0,1,132,,,,NAME_REDACTED-NAME_REDACTED,NAME_REDACTED Progress,,,EDITREQUEST.EXE,,,,,"NoteSend changed from: Cust in Hertz vehicle as of 11/24/25.  NAME_REDACTED at $28.24/day *** NAME_REDACTED Authorization *** to  NAME_REDACTED: 1 NAME_REDACTED: 26 Until: 12-19-2025 NAME_REDACTED: NAME_REDACTED: NAME_REDACTED NAME_REDACTED,",0,,,,0,EMP_0095,,,,,42739590
1820392026,000-SAMPLE0299,0,0,,132,20251211135934,20251211145934.0,3,31,TRANS_REDACTED,2,InsCall,Edi-Extension ADJ. Response,5 addl day(s).  NAME_REDACTED:25,,APPROVED,EDICAR_TRANS v1.0.0.2,NAME_REDACTED,,,,ACCEPTED-,5,,,,1,EMP_0003,EMP,EMP,,,42753570
1816158467,000-SAMPLE0236,0,0,,4676,20251111142636,20251111152636.0,1,229,,,,NAME_REDACTED-NAME_REDACTED NAME_REDACTED,Called IdentifyCustomer from NAME_REDACTED Form,,,HERTZ.EXE v25.01.00,,,,,NAME_REDACTED error returning NAME_REDACTED - No customer was found,0,,,,1,EMP_0604,,,,,0
1822121346,037-SAMPLE0030,0,0,,2608,20251223190959,202512232109.0,4,42,,,,Loc-NAME_REDACTED,NAME_REDACTED : ,NAME_REDACTED,ID_REDACTED,HERTZ.EXE v25.01.00,,,,,"**********NAME_REDACTED**********
11:11 cwpu 12/23",1,,,,2,EMP_0202,,,,037-SAMPLE0088,0
1818089436,000-SAMPLE0321,0,0,,4205,20251125093223,20251125093223.0,0,24,,,,Rez-Add/NAME_REDACTED`s Insurance,GEICO Pol.#  Exp:   /    / ,,,HERTZ.EXE v25.01.00,,,,,,0,,,,0,EMP_0237,,,,,0
1821788058,000-SAMPLE0436,0,0,,1173,20251222092819,20251222102819.0,1,254,TRANS_REDACTED,2,,RA-eSignerPrint Interface,NAME_REDACTED Accepted by CSR,,,HERTZ.EXE v25.01.00,,,,,,0,,,,1,EMP_0411,,,,037-SAMPLE0076,42836754
1818008474,000-SAMPLE0320,0,0,,1778,20251124153700,20251124153700.0,1,151,,,,NAME_REDACTED-NAME_REDACTED,NAME_REDACTED Made,,,HERTZ.EXE v25.01.00,,,,,"NAME_REDACTED: F
NAME_REDACTED: F
NAME_REDACTED: C",0,,,,0,EMP_0390,,,,,0
1819396254,037-SAMPLE0177,0,0,,2608,20251204172135,20251204192135.0,0,38,,,,Rez-NAME_REDACTED Date,NAME_REDACTED Date,,,HERTZ.EXE v25.01.00,,,,,"From: 12 / 23 / 2025  20 : 11
To: 12 / 27 / 2025  10 : 00",0,,,,2,EMP_0202,,,,,0
1821855339,000-SAMPLE0437,0,0,,989,20251222124024,20251222124024.0,1,69,,,,NAME_REDACTED-NAME_REDACTED Check,IB-TRANS-IND=1222MPLTDSF3O  ,,+00,HERTZ.EXE v25.01.00,  ,ms^REDACTED^REDACTED^2707,XXalse^2707,1222MPLTDSF3O  ,"NAME_REDACTED: 50.00
00 Approved 022180",0,,,,0,EMP_0246,,,,,0
1817012257,000-SAMPLE0270,0,0,,6099,20251117153825,20251117163825.0,1,151,,,,NAME_REDACTED-NAME_REDACTED,NAME_REDACTED Made,,,HERTZ.EXE v25.01.00,,,,,"NAME_REDACTED: L
NAME_REDACTED: L
NAME_REDACTED: A",0,,,,1,EMP_0523,,,,,0
1815881052,000-SAMPLE0229,0,0,,5619,20251110111142,20251110131142.0,1,254,TRANS_REDACTED,2,,RA-eSignerPrint Interface,NAME_REDACTED Error - Printing out full contract.,,,HERTZ.EXE v25.01.00,,,,,,0,,,,2,EMP_0602,,,,037-SAMPLE0187,42717203
1820206234,037-SAMPLE0145,0,0,,59,20251210140619,20251210150619.0,0,25,,,,Rez-Add/NAME_REDACTED Shop,Add/NAME_REDACTED Shop,,,HERTZ.EXE v25.01.00,,,,,NAME_REDACTED: NAME_REDACTED BODY & NAME_REDACTED,0,,,,1,EMP_0178,,,,,0
1819340607,000-SAMPLE0355,0,0,,770,20251204133516,20251204133516.0,0,55,,,,Rez-CDP Messaging,CDP: 1238321,,,HERTZ.EXE v25.01.00,,,,,"""SF will pay NAME_REDACTED while your veh is being repaired. We will work with the NAME_REDACTED and advise you of any charges that impact you"". NAME_REDACTED CALL NAME_REDACTED or enter ext req Call PHONE_REDACTED M-F 7am-7pmCST or email EMAIL_REDACTED.",0,,,,0,EMP_0454,,,,,42785066
1818119812,037-SAMPLE0126,0,0,,470,20251125111251,20251125091251.0,4,52,,,,Loc-NAME_REDACTED Entered,NAME_REDACTED,,,HERTZ.EXE v25.01.00,,,,,"NAME_REDACTED - Successfully entered customer email address 
EMAIL_REDACTED",0,,,,-2,EMP_0409,,,,,0
1817475130,000-SAMPLE0242,0,0,,12,20251120093702,20251120093752.0,1,28,,,,NAME_REDACTED-NAME_REDACTED Call,NAME_REDACTED Call,,,RCUBSNOTES.EXE v14.0.10,,,,,SW: matt; SM: Phone; NAME_REDACTED NAME_REDACTED; NAME_REDACTED; ETA: 11/28/2025; vh is gonna be ready till next week,0,,,,0,EMP_0471,,,,,0
1820865508,000-SAMPLE0409,0,0,,13,20251215144630,20251215144630.0,1,69,,,,NAME_REDACTED-NAME_REDACTED Check,IB-TRANS-IND=1215MCWZY0D1I  ,,+00,HERTZ.EXE v25.01.00,  ,ms^REDACTED^REDACTED^2901,XXalse^2901,1215MCWZY0D1I  ,"NAME_REDACTED: 50.00
00 Approved 08911S",0,,,,0,EMP_0546,,,,,0
1822860684,000-SAMPLE0470,0,0,,1167,20251231113748,20251231123748.0,0,04,TRANS_REDACTED,A,,Rez-CDP Messaging,CDP: 2289202,,,HERTZ.EXE v25.01.00,,,,,Insurance company only covers initial authorization. Customer is responsible for additional days OOP. if any question please contact NAME_REDACTED PHONE_REDACTED or EMAIL_REDACTED,0,,,,1,EMP_0680,,,,037-SAMPLE0046,42823084
1820543013,000-SAMPLE0396,0,0,,6130,20251212123650,20251212133650.0,1,229,,,,NAME_REDACTED-NAME_REDACTED NAME_REDACTED,Called IdentifyCustomer from NAME_REDACTED Form,,,HERTZ.EXE v25.01.00,,,,,NAME_REDACTED error returning NAME_REDACTED - No customer was found,0,,,,1,EMP_0371,,,,,0
1817294247,000-SAMPLE0286,0,0,,1935,20251119093658,20251119083658.0,1,69,,,,NAME_REDACTED-NAME_REDACTED Check,IB-TRANS-IND=ID_REDACTED,,+00,HERTZ.EXE v25.01.00,  ,ms^REDACTED^REDACTED^3008,XXalse^3008,ID_REDACTED,"NAME_REDACTED: 50.00
00 Approved 09740D",0,,,,-1,EMP_0513,,,,,0
1822312421,000-SAMPLE0430,0,0,,4469,20251226134439,20251226144439.0,1,52,,,,NAME_REDACTED-DRB Sent,DRB InterFace Successful,,,HERTZ.EXE v25.01.00,,,,,H record for H46269882,0,,,,1,EMP_0446,,,,000-TLSAMPLE0151,0
1817908231,000-SAMPLE0314,0,0,,16,20251124105707,20251124105707.0,1,229,,,,NAME_REDACTED-NAME_REDACTED NAME_REDACTED,Called AddCustomer from NAME_REDACTED Form,,,HERTZ.EXE v25.01.00,,,,,,0,,,,0,EMP_0345,,,,,0
1815399141,000-SAMPLE0208,0,0,,4986,20251106073051,20251106083051.0,1,70,,,,NAME_REDACTED-Re-Print,Re-NAME_REDACTED,,,HERTZ.EXE v25.01.00,,,,,H45261020,0,,,,1,EMP_0490,,,,,0
1818255779,000-SAMPLE0249,0,0,,1275,20251126083051,20251126093051.0,4,50,,,,Loc-NAME_REDACTED - NAME_REDACTED,NAME_REDACTED,,,HERTZ.EXE v25.01.00,,,,,NAME_REDACTED - Return RA form,0,,,,1,EMP_0450,,,,,0
1821128084,000-SAMPLE0360,0,0,,49,20251216175940,20251216175940.0,1,215,TRANS_REDACTED,3,,NAME_REDACTED-NAME_REDACTED Close,NAME_REDACTED Date : 12/16/25,,,HERTZ.EXE v25.01.00,,,,,NAME_REDACTED NAME_REDACTED From 12/16/25 To 12/16/25,0,,,,0,EMP_0223,,,,037-SAMPLE0429,42793146
1822022301,000-SAMPLE0440,0,0,,7027,20251223112858,20251223122858.0,1,187,,,,NAME_REDACTED-NAME_REDACTED for Send DRB NAME_REDACTED,CDP 2289202 NAME_REDACTED = N,,,HERTZ.EXE v25.01.00,,,,,CDP 2289202 NAME_REDACTED option not available for contract PHONE_REDACTED.,0,,,,1,EMP_0676,,,,,0
1821644463,037-SAMPLE0024,0,0,,625,20251219153716,20251219163716.0,3,RATE,TRANS_REDACTED,A,InsCall,Edi-NAME_REDACTED,,,,EDICAR_TRANS v1.0.0.2,NAME_REDACTED,,,,NAME_REDACTED : 20 Day(s) @ $25.00 Class: Best time to reach customer: Immediate,20,,,,1,EMP_0003,EMP,EMP,,,42835345
1820773640,037-SAMPLE0084,0,0,,4738,20251215103920,20251215093920.0,3,04,TRANS_REDACTED,A,,Edi-NAME_REDACTED Update,To : 12 / 16 / 2025  08 : 00,,,HERTZ.EXE v25.01.00,,,,,,0,,,,-1,EMP_0660,,,,,42728246
1817706520,000-SAMPLE0299,0,0,,132,20251121132511,20251121142511.0,4,52,,,,Loc-NAME_REDACTED Entered,NAME_REDACTED,,,HERTZ.EXE v25.01.00,,,,,"NAME_REDACTED - Successfully entered customer email address 
EMAIL_REDACTED",0,,,,1,EMP_0573,,,,,0
1819829637,000-SAMPLE0342,0,0,,5507,20251208150759,20251208150759.0,1,229,,,,NAME_REDACTED-NAME_REDACTED NAME_REDACTED,Called IdentifyCustomer from NAME_REDACTED,,,HERTZ.EXE v25.01.00,,,,,Successfully returned NAME_REDACTED 268504772,0,,,,0,EMP_0642,,,,,0
1815712307,000-SAMPLE0206,0,0,,12,20251107155358,20251107155910.0,1,28,,,,NAME_REDACTED-NAME_REDACTED Call,NAME_REDACTED Call,,,RCUBSNOTES.EXE v14.0.10,,,,,SW: TIFFANY; SM: Phone; NAME_REDACTED at Shop; NAME_REDACTED of Customer; NAME_REDACTED ROCKVILLE phone # PHONE_REDACTED,0,,,,0,EMP_0342,,,,,0
1817419015,037-SAMPLE0084,0,0,,4738,20251119165914,202511191558.0,4,42,,,,Loc-NAME_REDACTED,NAME_REDACTED : VOICEMAIL,NAME_REDACTED NAME_REDACTED,ID_REDACTED,HERTZ.EXE v25.01.00,,,,,"#1 lvm requesting call back 11/12- JJE
#2 LVM requesting call back - MnM 11/17
#3 LVM requesting call back - MnM 11/19",0,,,,-1,EMP_0660,,,,037-SAMPLE0221,0
1817843636,000-SAMPLE0223,0,0,,4723,20251124073052,20251124083052.0,1,52,TRANS_REDACTED,4,,NAME_REDACTED-DRB Sent,DRB InterFace Successful,,,HERTZ.EXE v25.01.00,,,,,A record for H45346803,0,,,,1,EMP_0305,,,,037-SAMPLE0180,42714588
1816941378,000-SAMPLE0214,0,0,,,20251117121833,20251117121833.0,1,132,,,,NAME_REDACTED-NAME_REDACTED,,,,EDITREQUEST.EXE,,,,,"FinalDate changed from:  to 11/17/2025 23:59,",0,,,,0,EMP_0047,,,,,42707676
1822247578,000-SAMPLE0447,0,0,,1736,20251226080557,20251226090557.0,0,04,TRANS_REDACTED,A,,Rez-CDP Messaging,CDP: 1238321,,,HERTZ.EXE v25.01.00,,,,,"""SF will pay NAME_REDACTED while your veh is being repaired. We will work with the NAME_REDACTED and advise you of any charges that impact you"". NAME_REDACTED CALL NAME_REDACTED or enter ext req Call PHONE_REDACTED M-F 7am-7pmCST or email EMAIL_REDACTED.",0,,,,1,EMP_0543,,,,037-SAMPLE0082,42839839
1818761749,037-SAMPLE0061,0,0,,3072,20251201144659,20251201154659.0,0,55,,,,Rez-CDP Messaging,CDP: 1516891,,,HERTZ.EXE v25.01.00,,,,,"NAME_REDACTED PHONE_REDACTED opt. 1 while cust at branch & NAME_REDACTED NAME_REDACTED NAME_REDACTED NAME_REDACTED.  Verbal auth can`t be accepted. If adjr can`t be contacted to setup resv, send 1b with 0 days.  Questions email EMAIL_REDACTED.",0,,,,1,EMP_0649,,,,,42706043
1817711012,000-SAMPLE0301,0,0,,132,20251121134015,20251121144015.0,1,229,,,,NAME_REDACTED-NAME_REDACTED NAME_REDACTED,Loyalty - GEPD record,,,HERTZ.EXE v25.01.00,,,,,GEPD Tokenization: Successfully encrypted credit card number XXXXXXXXXXXXX2044,0,,,,1,EMP_0415,,,,,0
1822247542,000-SAMPLE0447,0,0,,1736,20251226080539,20251226090539.0,0,04,TRANS_REDACTED,A,,Rez-CDP Messaging,CDP: 1238321,,,HERTZ.EXE v25.01.00,,,,,"""SF will pay NAME_REDACTED while your veh is being repaired. We will work with the NAME_REDACTED and advise you of any charges that impact you"". NAME_REDACTED CALL NAME_REDACTED or enter ext req Call PHONE_REDACTED M-F 7am-7pmCST or email EMAIL_REDACTED.",0,,,,1,EMP_0543,,,,037-SAMPLE0082,42839839
1820544671,000-SAMPLE0388,0,0,,12,20251212124208,20251212124208.0,1,42,TRANS_REDACTED,2,,NAME_REDACTED-NAME_REDACTED (NAME_REDACTED),NAME_REDACTED,,,RCU.EXE v25.01.00,,,,,"From: NAME_REDACTED
To: NAME_REDACTED",0,,,,0,EMP_0041,,,,037-SAMPLE0460,42804801
